dpt_tp,grpcode_tp,tpincno_bi,tgt,offset_tgt
90949,CCA2AJ01,1,32799.9676,11.762799085
932EA,TYB0AB,1,359015.58,11.529515923
94021,BYA0AB01,1,8500,10.555729296
92185,QRA0,1,25800.018,11.276614905
90347,RCA1BL01,1,17600,10.336826
92982,ADA1AF03,1,600,10.701842568
90723,CFA0,1,39500,11.453362093
909EA,DZA2AK06,1,9810,11.565965323
93286,SKA1AB01,1,152811.6,11.365494504
93284,TYB0AC06,1,500000,10.604981372
93454,BKA1AL05,1,12202.849546,11.286132003
93282,JLA0,1,17250,12.159931497
904EA,JLA0AM01,1,18255,10.753645098
90621,TYB0AB02,1,52178,11.393020798
92783,DZA2AA03,1,521635.5,10.809306937
917EA,XFA1AS02,1,78452,11.000090958
905EA,JLA0AS01,1,39730.018,10.736432776
934EA,JLA0,1,6100,11.23616025
93281,FTA2BM01,1,24999.982,11.023277822
910EA,RWA0,1,4300,10.50696208
93920,CAA0CM01,1,1470,11.109427459
94021,TYB0AB01,1,43678.5,11.22622348
93382,CAA0AR02,1,12140,11.659445366
90347,ADA1AF02,1,3737.92,10.719500543
929EA,FTA3AV,1,18500,11.366828024
938EA,SKA1AA01,1,17330,10.670686724
90784,BTA2AE01,1,3920,10.908062977
93453,DZA2AC01,1,36120,11.180714271
91685,BTA1AL,1,147803.8,10.664749271
93281,QYA1,1,35000,11.298316186
93281,JHA0AI01,1,173206.656,11.498466206
95022,RCA1AA02,1,1728,11.738327711
90343,BKA1AH02,1,4592,10.908628152
91199,XDA1BC01,1,30100,11.558261566
93286,TYB0AB01,1,47900,11.253298749
91192,JBB0AM04,1,73600,10.896372666
93453,MSB1AQ04,1,211901.49588,11.785440388
92985,JLA0,1,48125,12.158027632
90781,HMB0AA02,1,4100.018,10.444691051
94022,CAA0BG01,1,26600,12.09093258
929EA,DZA2AD02,1,51000,12.159346914
93115,ADA1AG01,1,33500,11.36170622
90925,DZA2AD02,1,64900,11.963357755
94025,SKA1AF01,1,30200,10.90767499
90620,BTA2,1,13510,11.661237281
93453,BTA1AB01,1,14300.018,11.337717402
90783,QCB0AF,1,13625.009,11.636390055
93452,CHA0,1,164885.48611,11.343723294
905EA,ADA1AE04,1,906460.02,11.568499915
91833,DZA1AV03,1,711533.19312,11.642090721
92983,TYB0AB14,1,64000,11.299329924
91123,CAA0BB,1,18900,11.403947879
90925,JLA0AS01,1,470528.244,11.782242183
91182,TYB0AB,1,11239.55,11.450192116
90724,TYB0AC01,1,12000,10.729144165
91685,FTB1AA,1,62000,11.201546646
932EA,QRA0,1,43825,11.860222371
91837,XFA1AK05,1,12830,11.742817591
91723,DZA1AN05,1,9599.9676,11.732175825
90949,DFC1IZ06,1,10650,11.481104019
93116,CAA0BB03,1,20020,10.996534914
91838,JLA0AQ02,1,39500,11.380198269
93452,BYA0AB,1,39971.67552,10.812539801
93453,DFC9,1,82609.139818,11.764120227
91786,BTA1,1,1100,11.257358313
93382,DFC1IZ,1,2650,11.785367622
92238,BKA1AL05,1,8500,10.756396087
92788,QCB0,1,245999.991,11.21823488
91123,TYB0AB04,1,20250.018,10.900819435
91831,DZA2AK06,1,600,11.227023628
905YH,FTB1AB01,1,8500,11.023094784
921EA,BZA1AE02,1,2600,11.430937674
90521,JLA0AM01,1,28585.08,10.125663796
90781,FTA2AD01,1,7235,11.288787232
952EA,BTA2AA02,1,2000,11.150701995
93284,MSB1AA02,1,40300,11.348195144
93293,BTA1AL05,1,3800,11.215584554
91687,RCA1,1,45600,11.210030816
904EA,CAA0,1,108850,11.566665543
90925,FTB1AF02,1,33800,10.780837158
932EA,FTA1BE02,1,2630,11.196395907
94021,DZA1AT05,1,3300,11.325321159
923EA,XDA1,1,344349,11.821752285
90521,TYB0AB10,1,31920.048,11.254302317
90925,QYA1,1,14842.5,10.923757764
90984,BMA1AK04,1,17600,11.147754631
93286,TYB0AC01,1,65386.97732,11.066216975
94025,DZA2AA04,1,11000.036,11.177061006
91283,DZA1AW03,1,8500,11.265583841
93920,QRA0AA01,1,119559.2,10.849555245
90984,RWA0AC01,1,15925,10.87565699
91830,BKA1AN03,1,30050.018,11.382376217
93452,CAA0BB,1,500000,11.572634094
90521,DZA2AA04,1,18600,11.213216949
934EA,DZA2,1,316490.08359,11.410047313
905A2,ADA1AE05,1,13300,10.895880979
90531,BJG0AE01,1,3399.97,11.470420618
90346,BMA1AH,1,5244,10.58183478
90520,DFC1IZ,1,6600,10.833116928
91833,TYB0AB03,1,110800,11.388899582
923EA,FTA1BK01,1,12850.009,10.734791171
90947,XFA1AK03,1,54555.75,10.844635526
93116,FTA1BE02,1,13120.018,10.782800995
90371,FTB1AU05,1,7480,11.087865109
94321,ADA1AE04,1,13500,10.445143601
90925,CAA0,1,19850,10.49084407
90176,MZA2AL01,1,47199.982,10.58829785
91838,CCA2AD01,1,174413.751,11.603914283
904EA,DZA1AT05,1,22313.8236,11.318667722
90344,CAA0,1,30000,10.824897169
93284,BJG0,1,14700,11.678314525
938EA,DZA2AK06,1,13997.500053,10.94379828
93453,CAA0GN00,1,509768.67062,11.531875848
90925,TYB0AB08,1,12540,10.816333456
90343,CCA2AD02,1,8578,11.24704064
90723,RCA1BL01,1,42800,11.079687531
93453,XDA1AD01,1,176525.86331,10.886131948
93453,GQB1AG01,1,15500,11.219054823
905EA,QYA1AG01,1,4000,11.721856262
91831,BTA1AL03,1,447743.5,11.236589659
939EA,RCA1,1,29250,11.935005309
93287,FTA1AN,1,2668.4,11.297982811
93117,TYB0AB08,1,2400,11.074049195
90346,DZA2,1,8400,11.59569258
90925,FTB1,1,740.96,10.664039339
94320,XTA1AF02,1,7000,11.138586273
90343,BTA1,1,34488,11.601366939
943EA,JLA0,1,14.68,11.307515909
93842,RCA1,1,337363.5,11.562136952
904EA,FTA1BF,1,54600,11.427068838
901K4,BKA1AM04,1,932836.48,10.836516767
91687,DZA2AB06,1,23099.991,11.183247102
909EA,RCA1AK03,1,13500,11.536565075
93290,FTA2AB02,1,8299.9676,11.129615438
91124,JHA0AI01,1,17009.97732,11.775289331
90786,BYA0AP01,1,44500,10.319687811
91684,BKA1AL05,1,5970.0108,10.780114943
90787,DZA2AD02,1,600,11.479805071
91834,RCA1,1,63567.24142,11.131512752
934EA,CCA2AF01,1,32537.642208,11.87007966
92984,QYA1AD02,1,19700,11.568774016
90372,DZA2,1,291660.96,11.40494371
904EA,QYA1AR01,1,48150,11.37638623
93920,TYB0AB06,1,104488,10.838068532
90781,RCA1BS01,1,18412.624,11.234805107
91831,DZA1AT06,1,55500,11.290789583
90787,TYB0AA01,1,19400,11.131184469
90347,XDA1AM01,1,1712,10.874908841
92985,FTA2AB,1,14700,10.802033155
91185,QRA0AA01,1,34048,10.580680074
94021,DZA2AA02,1,10099.9676,11.812496699
938JC,DZA1AQ,1,9512.485716,11.340249216
91682,FTA1AN,1,5865.01944,11.382546083
91282,FTB1AU04,1,185393.48426,10.978418956
910EA,CCA2AD01,1,6200,11.118303845
92783,DZA1AV03,1,3950,10.678519555
904EA,MZA2AL01,1,32358.804,11.339528555
91283,DZA1AV02,1,150449.79657,10.838647799
93115,JHA0,1,25517.5,11.528908974
93452,TYB0AB03,1,48550,11.624025586
91681,FTA1BK01,1,9950,11.390579243
90176,BJADAE01,1,108.16644548,10.068197008
91183,ADA1AG01,1,233920,12.346655168
90726,BKA1AL01,1,54500,10.897499323
90621,KRC0,1,87199.075,11.167309581
93453,JPA2AA01,1,10650,11.824790897
904EA,XTA1AF02,1,18050,11.095317158
923EA,others,1,264,11.911065035
93282,QRA0,1,14000,11.132266389
90374,XDA1AC01,1,191612.35,11.67999978
901EA,FTB1AA03,1,21600,11.330702527
91830,TYB0AC,1,4200,10.512245907
91838,DZA2AC02,1,20825,11.374000955
93286,TYB0AB01,1,199169.25,10.332879813
94021,LMA1,1,7300,10.847335594
905YH,TYB0AC01,1,22000,10.745285236
91199,DFC1IZ,1,60000,11.101790176
93450,XDA1AH01,1,861,11.176932316
93283,SKA1,1,28000,12.381352071
90374,DZA1AV03,1,25420,11.084483779
90621,RCA1AK02,1,1100,11.472030008
91283,CAA0CH03,1,9904.009,11.326399289
943EA,DZA1AT04,1,40522,11.871250561
90724,FTB2AH,1,5500,11.006567412
91182,XFA1AK03,1,61600,11.599907441
90948,CCA0EA01,1,71500,10.793512006
93381,ADA1AB,1,71000,11.086843053
90371,DZA2,1,2149,11.614863324
90722,FTA2BM01,1,10738,11.576680567
90345,XDA1AC01,1,131032.67,11.716213825
91770,XFA1AS01,1,19949.9874,11.221777661
91831,MZA2AL01,1,77352.3,11.688549651
91123,TYB0AC01,1,14250,10.653906976
90723,BTA1AL02,1,12150,10.949825482
90374,FTA2,1,359780,11.544528474
93453,RWA0AH01,1,341977.79879,11.574729661
91837,BTA2AA02,1,2850,10.784834462
904EA,LMA2AA01,1,50550,11.441992047
93290,CAA0CH03,1,11945,12.112161408
94321,XFA1AA01,1,10500,11.147472282
938EA,RCA1,1,10300,12.007598438
90786,BTA2AA03,1,222799.2,11.319900457
906EA,RCA2,1,112698.096,11.314100427
91185,CCA2AD02,1,26100,11.957540107
905EA,QYA1AR01,1,110332.24,11.064673543
94023,DZA2AB08,1,7600,10.92076736
91192,FTB1AA,1,6500,11.858895185
90373,XFA1AA04,1,8931,11.517578398
90531,FTB1AU03,1,11902.8,11.324817997
93281,BKA1AL05,1,7000,11.1375251
93286,DZA2AA02,1,32280.75,11.533817551
91833,DZA1AT06,1,23000,11.039605544
93288,QRA0AC01,1,4998.0126,10.54186902
952EA,BYA0AP01,1,27700,11.280328297
93287,ADA1AF03,1,11500,11.161260996
94020,BTA1AL,1,16600,10.329772971
90925,XDA1AM03,1,37000,10.946209419
91687,BTA2AF01,1,5600,11.764664247
923EA,KDA1,1,3289.9838,11.862394438
90925,RCA1AK02,1,15080,11.61026536
90345,BZA1AE02,1,50600,10.990337062
943EA,CCA2AF01,1,94351.5,12.216927493
943EA,BMA1AK04,1,5500,11.726452431
91831,CAA0AC01,1,103532.47742,10.806190446
90521,ADA1AE04,1,21264,11.14436233
93452,BZA1,1,14400,10.929819799
90349,FTB1AU03,1,44560,11.278708629
90621,FTA2BM01,1,1250,11.157932979
91123,BTA1AL05,1,5000,11.505221428
91837,CCA2AD01,1,38053.326753,11.390531877
93281,FTB1AC01,1,35000,11.807608927
908EA,FTA1AN03,1,23660.9,11.093934458
95022,RCA1AK03,1,3500,11.395430736
93284,ADA1AF03,1,67650,11.297009049
92187,BTA1AR02,1,12625,11.041970982
93290,DZA2AB06,1,13847.491,11.425411121
90988,BKA1AN02,1,11150,11.908273125
91770,DFC1IZ06,1,37223.51,11.894911677
91772,QYA1AF01,1,21099.9676,11.577033849
93453,DZA1AN05,1,1800,11.053712861
93920,DFC1IZ,1,40978,11.821109289
92238,BTA2AD02,1,30180,11.390247709
93116,FTA1BE01,1,35600,11.297516839
90372,QYA1AF01,1,66110,11.19067562
91684,DZA2AD02,1,12480,11.386399194
93283,DZA1AV01,1,33984.97732,11.195565074
90787,others,1,19976.583946,11.416133563
90961,XDA1AB01,1,45006.4324,11.319115014
943EA,DZA1AT05,1,20771,11.718076229
905EA,MZA3AS05,1,307170.88,11.814701092
90620,FTA1BE03,1,53750,11.366005595
93453,XFA1,1,34584,11.491741204
938EA,XDA1AM03,1,58097.218116,11.212382356
90984,XTA1AL01,1,31430,11.632028983
91838,BKA1AH02,1,77588.2,11.286677218
91185,BYA0AB01,1,3000,10.822363325
93285,TYB0AA01,1,30029.9874,11.104842629
94022,FTB1AD01,1,140,11.441127091
93284,XDA1AM03,1,68834.36,11.861865472
90347,MZA2AL01,1,5900,11.549291125
908EA,BTA1AB02,1,29600,11.536513537
93283,QYA1AR01,1,6550,10.866652715
91685,FTA2AA01,1,54228.8,12.176707616
902EA,SKA1AF01,1,24300,10.705310245
93283,QYA1AF01,1,40080,11.970793917
93920,CCA2AD02,1,52276.2,11.694289965
91199,FTA1BE02,1,50000,10.67422793
905EA,XDA1AM01,1,170543,11.28485263
90925,others,1,639093,11.325294496
943EA,FTA1AN03,1,36223.62,11.365671626
90346,XDA1AH01,1,7080,11.310090938
92787,XFA1AA04,1,3389.9946,10.996615612
922EA,CCA2AD01,1,31100,11.835269617
95183,ADA1AF03,1,12670,11.585713489
90371,FTB1AD01,1,18500,11.622586579
92181,RCA1AK02,1,7769.97732,11.007554986
91834,BTA1AI04,1,64260,11.198155332
91199,BYA0AB,1,21500,10.949502552
91770,XDA1AF05,1,41099.982,11.281903231
93842,BKA1,1,27828.9,12.229928839
94320,FTA2AA01,1,50350,11.993161052
91181,FTA1BE02,1,410369.6,10.808940324
91833,JHA0AE01,1,26337.72,11.27993247
91191,BKA1AA01,1,12350,12.703266794
90621,DFC1IZ01,1,2800,11.637891116
90349,BTA1AI04,1,15000,11.159995892
94025,BTA1AI04,1,147114.5325,11.905324092
91684,FTB2AH,1,1375,11.519705121
91192,QYA1AA01,1,88166,10.586197796
95183,RCA1BX01,1,45320,11.744803332
90346,RCA1AK02,1,16000,11.933323193
93288,BJG0AH01,1,10450,11.354935513
95023,BYA0AB01,1,1650,10.950467877
91181,FTA1BE02,1,64870,11.302590417
91685,FTA1BE02,1,14640,10.631777422
92187,XDA1AK01,1,998317.48,12.144929361
91199,XDA1AM03,1,44506,11.69472935
93381,BJG0,1,20530,11.561479444
923EA,XDA1AJ01,1,14400,11.408318358
94320,RCA1AB01,1,17556,11.618851669
90621,BTA2AD02,1,53895.121716,11.683407537
950EA,DZA2AB06,1,7199.9676,12.203905005
908EA,FTA1BE02,1,21600,11.220671224
922EA,BKA1AL05,1,26960,11.319378416
94025,BTA1AR02,1,6600,11.448526853
93284,QYA1AF03,1,9030,11.525685006
90781,BKA1AL05,1,20916.412,10.862468212
91199,QYA1,1,1750,10.681219493
904EA,DZA1AT03,1,32950,10.93787709
94025,BJA0AA01,1,122830.002,10.953950995
91833,RCA1BS01,1,453485.4,11.69836455
93283,BKA1AL05,1,18820,10.824840081
93452,BTA1AR02,1,30100,10.930066999
93453,DZA2AA05,1,1759.982,10.234054388
91831,MZA1AD01,1,17400,10.994049997
94021,QYA1AF01,1,90771.9,12.420233626
91124,RCA1AK03,1,9800,11.659507281
93453,JBB0,1,1855,11.293241163
943EA,TYB0AC11,1,313914.588,11.314453043
90949,ZHA0AI02,1,427028.1,10.889102065
